Submit_ID,Brand_Reg,Model_No,Family Name,SoldIn,Country,screensize,Screen_Area,Screen_Tech,Pasv_stnd_power,Act_stnd_power,Act_stnd_time,Avg_mode_power,Star,SRI,Labelled energy consumption (kWh/year),SubmitStatus,ExpDate,GrandDate,Product Class,Availability Status,Star2,Product Website,Representative Brand URL,Star Rating Index,Star Image Large,Star Image Small,Power supply,Tuner Type,What test standard was used,Registration Number,Regulatory Standard
136716,Skyworth,STL-86G51,86SUC****,"Australia,Fiji,New Zealand","China,Indonesia",217.427,20200.368384,LCD (LED),0.41,0.53,4.0,214.72,N/A,N/A,893.0,Approved,2026-03-17,,Single product class,Available,4.5,,,4.504860044520296,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV4404,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
136716,Skyworth,86SUC****,86SUC****,"Australia,Fiji,New Zealand","China,Indonesia",217.427,20200.368384,LCD (LED),0.41,0.53,4.0,214.72,N/A,N/A,893.0,Approved,2026-03-17,,Single product class,Available,4.5,,,4.504860044520296,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV4404,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
136769,Sony,XR-65X95J,,"Australia,New Zealand",Malaysia,163.878,11481.120000000003,LCD,0.5,33.0,0.65,173.0,N/A,N/A,642.0,Approved,2026-03-22,,Single product class,Available,3.5,http://www.sony.com.au/,,3.5643430809874426,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV4413,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
136770,Sony,XR-75X95J,,"Australia,New Zealand",Malaysia,189.306,15312.0,LCD,0.5,34.0,0.65,206.0,N/A,N/A,763.0,Approved,2026-03-17,,Single product class,Available,4.0,http://www.sony.com.au/,,4.015959057823576,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV4405,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
136772,Sony,XR-85X95J,,"Australia,New Zealand",Malaysia,214.783,19712.16,LCD,0.5,34.0,0.65,221.0,N/A,N/A,818.0,Approved,2026-03-17,,Single product class,Available,4.5,http://www.sony.com.au/,,4.792068114441976,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV4406,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
136790,VEON,VN58U22021,,"Australia,Fiji,New Zealand","China,Indonesia",146.13,9168.05952,LCD (LED),0.4,0.41,4.0,106.5,N/A,N/A,450.0,Approved,2026-03-18,,Single product class,Available,4.0,,,4.213086541630442,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV4410,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
136794,LG,86QNED91TPA,,"Australia,New Zealand","Indonesia,South Korea",217.425,20200.7,LCD (LED),0.4,0.0,0.0,212.0,N/A,N/A,776.0,Approved,2026-03-18,,Single product class,Available,5.0,,,5.134275172185824,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV4411,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
136818,PHILIPS,65OLED935/79,,"Australia,Fiji,New Zealand",China,163.897,11477.9975,OLED,0.5,0.0,0.0,251.06,N/A,N/A,1011.0,Approved,2026-03-25,,Single product class,Available,1.5,,,1.528150333884728,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_1.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-1.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV4427,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
136819,kogan,KALED50XU9210STD,,"Australia,Fiji,New Zealand",China,125.638,6745.2,LCD (LED),0.38,0.0,0.0,77.0,N/A,N/A,284.0,Approved,2026-03-23,,Single product class,Available,5.0,,,5.01324516028287,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV4416,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
136823,CHiQ,L24K3,,"Australia,Fiji,New Zealand",China,59.827,1529.038,LCD,-,-,-,20.9,N/A,N/A,78.0,Approved,2026-04-06,,Single product class,Unavailable,5.0,,https://www.chiq.com.au/,5.400291661111806,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,EPS,Analogue/Digital,AS/NZS 62087.1:2010,ATV4433,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
136831,kogan,KALED50XU9220STC,,"Australia,Fiji,New Zealand",China,125.638,6745.2,LCD (LED),0.38,0.0,0.0,77.0,N/A,N/A,284.0,Approved,2026-03-23,,Single product class,Available,5.0,,,5.01324516028287,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV4417,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
136836,kogan,KAQLED75XR9510STB,,"Australia,Fiji,New Zealand",China,189.306,15312.0,LCD (LED),0.4,0.0,0.0,171.0,N/A,N/A,627.0,Approved,2026-03-23,,Single product class,Available,4.5,,,4.895713321369865,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV4414,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
136860,EKO,K70USW,,Australia,China,176.566,13118.7698,LCD (LED),0.32,0.4,4.0,139.54,N/A,N/A,572.0,Approved,2026-04-15,,Single product class,Available,4.5,http://www.ayonz.com/,,4.646994909492895,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV4445,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
136861,TCL,55P725,,"Australia,Fiji,New Zealand",China,138.711,8221.2,LCD (LED),0.34,0.0,0.0,64.7,7.0,7.01172383841875,262.0,Approved,2026-03-24,,Single product class,Unavailable,6.0,http://www.tclelectronics.com.au/,http://www.tclelectronics.com.au,6.185062730838383,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV4426,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
